지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,습도(%),습도 QC플래그
108,서울,2025-07-19 12:00,23.2,,1.2,,1.9,,98,
108,서울,2025-07-19 13:00,23.7,,0,,1.7,,98,
108,서울,2025-07-19 14:00,24.1,,0,,2.1,,96,
108,서울,2025-07-19 15:00,24.8,,0,,1.5,,96,
108,서울,2025-07-19 16:00,25.4,,0,,1.8,,95,
108,서울,2025-07-19 17:00,25.6,,.3,,1.4,,94,
108,서울,2025-07-19 18:00,25.6,,.7,,1.4,,92,
108,서울,2025-07-19 19:00,25.5,,0,,2,,92,
108,서울,2025-07-19 20:00,25.4,,0,,1.6,,93,
108,서울,2025-07-19 21:00,25.2,,.4,,1.4,,94,
108,서울,2025-07-19 22:00,25.1,,.2,,.9,,94,
108,서울,2025-07-19 23:00,25.2,,2,,1.5,,98,
108,서울,2025-07-20 00:00,25.3,,12.2,,1.9,,98,
108,서울,2025-07-20 01:00,25.5,,6.4,,3.6,,99,
108,서울,2025-07-20 02:00,25.6,,2,,4.4,,95,
108,서울,2025-07-20 03:00,25.5,,1.3,,4.5,,98,
108,서울,2025-07-20 04:00,25.4,,.8,,3.3,,95,
108,서울,2025-07-20 05:00,25.2,,2.2,,2.9,,96,
108,서울,2025-07-20 06:00,25,,2.1,,2.7,,98,
108,서울,2025-07-20 07:00,25,,0,,3.1,,95,
108,서울,2025-07-20 08:00,25.3,,,9,1.4,,95,
108,서울,2025-07-20 09:00,26.1,,,9,2.4,,92,
108,서울,2025-07-20 10:00,26.2,,,9,2.8,,89,
108,서울,2025-07-20 11:00,28,,,9,2.7,,83,
108,서울,2025-07-20 12:00,28.6,,,9,3,,79,
108,서울,2025-07-20 13:00,28.7,,,9,3.4,,76,
108,서울,2025-07-20 14:00,29.3,,,9,3,,76,
108,서울,2025-07-20 15:00,30,,,9,2.6,,73,
108,서울,2025-07-20 16:00,30.6,,,9,3,,67,
108,서울,2025-07-20 17:00,31.3,,,9,3.3,,65,
108,서울,2025-07-20 18:00,31.1,,,9,2.4,,64,
108,서울,2025-07-20 19:00,30.4,,,9,1.8,,66,
108,서울,2025-07-20 20:00,29.1,,,9,3,,72,
108,서울,2025-07-20 21:00,28.2,,,9,2.4,,77,
108,서울,2025-07-20 22:00,27.6,,,9,1.9,,79,
108,서울,2025-07-20 23:00,27.5,,,9,1.3,,79,
108,서울,2025-07-21 00:00,27.3,,,9,.8,,81,
108,서울,2025-07-21 01:00,26.9,,,,.4,,83,
108,서울,2025-07-21 02:00,26.5,,,,.6,,85,
108,서울,2025-07-21 03:00,26.1,,,,.8,,86,
108,서울,2025-07-21 04:00,25.8,,,,.7,,88,
108,서울,2025-07-21 05:00,25.7,,,,.6,,88,
108,서울,2025-07-21 06:00,25.9,,,,.9,,90,
108,서울,2025-07-21 07:00,26.1,,0,,.8,,88,
108,서울,2025-07-21 08:00,26.6,,0,,1.4,,85,
108,서울,2025-07-21 09:00,27.1,,,9,1.6,,83,
108,서울,2025-07-21 10:00,28,,,9,2.6,,81,
108,서울,2025-07-21 11:00,29.2,,0,,3.4,,77,
108,서울,2025-07-21 12:00,30.5,,,9,3.1,,68,
108,서울,2025-07-21 13:00,30.8,,,9,2.2,,70,
108,서울,2025-07-21 14:00,30.8,,,9,3.6,,68,
108,서울,2025-07-21 15:00,31.6,,,9,3.8,,64,
108,서울,2025-07-21 16:00,31.3,,,9,3.4,,65,
108,서울,2025-07-21 17:00,31.1,,,9,3,,66,
108,서울,2025-07-21 18:00,31,,,9,3.6,,65,
108,서울,2025-07-21 19:00,29.8,,,9,3.2,,70,
108,서울,2025-07-21 20:00,28.8,,,9,3.1,,76,
108,서울,2025-07-21 21:00,28.2,,,9,2.4,,79,
108,서울,2025-07-21 22:00,27.9,,,9,2.6,,81,
108,서울,2025-07-21 23:00,27.7,,,9,3.1,,81,
108,서울,2025-07-22 00:00,27.4,,,9,2.5,,84,
108,서울,2025-07-22 01:00,27.2,,,,2.5,,85,
108,서울,2025-07-22 02:00,27,,,,2.3,,87,
108,서울,2025-07-22 03:00,26.9,,,,1.7,,86,
108,서울,2025-07-22 04:00,26.8,,,,3.1,,86,
108,서울,2025-07-22 05:00,26.7,,,,2.8,,87,
108,서울,2025-07-22 06:00,26.7,,,,2.2,,88,
108,서울,2025-07-22 07:00,26.8,,,,3,,86,
108,서울,2025-07-22 08:00,27.4,,,,2.3,,83,
108,서울,2025-07-22 09:00,28.3,,,,3.4,,78,
108,서울,2025-07-22 10:00,29.2,,,,2.4,,76,
108,서울,2025-07-22 11:00,29.6,,,,3,,72,
108,서울,2025-07-22 12:00,30.4,,,,3.3,,68,
108,서울,2025-07-22 13:00,31.3,,,,3.4,,68,
108,서울,2025-07-22 14:00,31.9,,,,3.8,,59,
108,서울,2025-07-22 15:00,32,,,,4.2,,59,
108,서울,2025-07-22 16:00,31.7,,,,3.2,,66,
108,서울,2025-07-22 17:00,30.2,,0,,3.3,,69,
108,서울,2025-07-22 18:00,30.6,,.1,,3.7,,66,
108,서울,2025-07-22 19:00,30,,,9,2.8,,68,
108,서울,2025-07-22 20:00,28.9,,,9,2.6,,74,
108,서울,2025-07-22 21:00,28.2,,,9,1.3,,80,
108,서울,2025-07-22 22:00,27.6,,,9,1.7,,82,
108,서울,2025-07-22 23:00,27.3,,,9,2.3,,82,
108,서울,2025-07-23 00:00,27.3,,,9,1.6,,80,
108,서울,2025-07-23 01:00,27.1,,,,1.9,,82,
108,서울,2025-07-23 02:00,26.5,,,,1.9,,84,
108,서울,2025-07-23 03:00,26.3,,,,1.7,,85,
108,서울,2025-07-23 04:00,26,,,,.8,,86,
108,서울,2025-07-23 05:00,25.7,,,,.4,,87,
108,서울,2025-07-23 06:00,25.5,,,,.7,,87,
108,서울,2025-07-23 07:00,25.9,,,,1,,86,
108,서울,2025-07-23 08:00,26.8,,,,2.1,,86,
108,서울,2025-07-23 09:00,28.2,,,,1.8,,77,
108,서울,2025-07-23 10:00,29.5,,,,1,,73,
108,서울,2025-07-23 11:00,30.7,,,,2,,68,
108,서울,2025-07-23 12:00,31.6,,,,2.1,,60,
108,서울,2025-07-23 13:00,32.1,,,,2.4,,57,
108,서울,2025-07-23 14:00,33.1,,,,2,,56,
108,서울,2025-07-23 15:00,32.5,,,,3.8,,55,
108,서울,2025-07-23 16:00,32,,,,2.4,,61,
108,서울,2025-07-23 17:00,31.7,,,,2.9,,63,
108,서울,2025-07-23 18:00,31.3,,,,2.8,,64,
108,서울,2025-07-23 19:00,30.9,,,,2.4,,64,
108,서울,2025-07-23 20:00,29.8,,,,2.4,,68,
108,서울,2025-07-23 21:00,29,,,,3,,65,
108,서울,2025-07-23 22:00,28.2,,,,1.7,,70,
108,서울,2025-07-23 23:00,27.6,,,,.9,,67,
108,서울,2025-07-24 00:00,27.1,,,,1.1,,70,
108,서울,2025-07-24 01:00,26.8,,,,1.2,,74,
108,서울,2025-07-24 02:00,26.3,,,,1.5,,75,
108,서울,2025-07-24 03:00,26.3,,,,1.2,,79,
108,서울,2025-07-24 04:00,26.1,,,,1,,80,
108,서울,2025-07-24 05:00,26,,,,.7,,81,
108,서울,2025-07-24 06:00,25.8,,,,.8,,81,
108,서울,2025-07-24 07:00,26,,,,1.1,,81,
108,서울,2025-07-24 08:00,27.3,,,,2.3,,81,
108,서울,2025-07-24 09:00,29.6,,,,2.2,,69,
108,서울,2025-07-24 10:00,30.2,,,,2.1,,62,
108,서울,2025-07-24 11:00,31.5,,,,1.9,,64,
108,서울,2025-07-24 12:00,32.4,,,,2.5,,59,
108,서울,2025-07-24 13:00,33.4,,,,2.9,,54,
108,서울,2025-07-24 14:00,33.9,,,,2,,49,
108,서울,2025-07-24 15:00,32.8,,,,2.9,,56,
108,서울,2025-07-24 16:00,33.7,,,,2.9,,55,
108,서울,2025-07-24 17:00,33.9,,,,3,,56,
108,서울,2025-07-24 18:00,33.2,,,,2.5,,59,
108,서울,2025-07-24 19:00,32,,,,3,,62,
108,서울,2025-07-24 20:00,30.7,,,,3.4,,66,
108,서울,2025-07-24 21:00,30,,,,2.7,,67,
108,서울,2025-07-24 22:00,29.5,,,,1.9,,68,
108,서울,2025-07-24 23:00,28.9,,,,1.5,,72,
108,서울,2025-07-25 00:00,28.4,,,,.8,,74,
108,서울,2025-07-25 01:00,27.8,,,,.9,,77,
108,서울,2025-07-25 02:00,27.3,,,,.8,,76,
108,서울,2025-07-25 03:00,26.9,,,,1.2,,78,
108,서울,2025-07-25 04:00,26.4,,,,1.2,,80,
108,서울,2025-07-25 05:00,25.9,,,,2,,81,
108,서울,2025-07-25 06:00,25.7,,,,2.1,,84,
108,서울,2025-07-25 07:00,26.2,,,,1.1,,84,
108,서울,2025-07-25 08:00,28.4,,,,1.7,,77,
108,서울,2025-07-25 09:00,30.2,,,,2,,69,
108,서울,2025-07-25 10:00,31.9,,,,1.7,,66,
108,서울,2025-07-25 11:00,32.7,,,,1.1,,59,
108,서울,2025-07-25 12:00,33.9,,,,2.6,,55,
108,서울,2025-07-25 13:00,35,,,,2.1,,52,
108,서울,2025-07-25 14:00,35.2,,,,1.9,,54,
108,서울,2025-07-25 15:00,36,,,,2.6,,52,
108,서울,2025-07-25 16:00,35.7,,,,3.2,,52,
108,서울,2025-07-25 17:00,35.6,,,,2.9,,52,
108,서울,2025-07-25 18:00,34.8,,,,2.7,,51,
108,서울,2025-07-25 19:00,33.6,,,,3.1,,52,
108,서울,2025-07-25 20:00,32.4,,,,2.5,,58,
108,서울,2025-07-25 21:00,31.7,,,,1,,61,
108,서울,2025-07-25 22:00,30.8,,,,2.2,,66,
108,서울,2025-07-25 23:00,30.2,,,,1.5,,68,
108,서울,2025-07-26 00:00,29.8,,,,1.4,,67,
108,서울,2025-07-26 01:00,29.1,,,,1.8,,69,
108,서울,2025-07-26 02:00,28.7,,,,1.5,,72,
108,서울,2025-07-26 03:00,28.3,,,,2.2,,73,
108,서울,2025-07-26 04:00,28.1,,,,1.5,,74,
108,서울,2025-07-26 05:00,27.9,,,,2.4,,75,
108,서울,2025-07-26 06:00,27.6,,,,2.2,,76,
108,서울,2025-07-26 07:00,28.2,,,,1.4,,76,
108,서울,2025-07-26 08:00,29.5,,,,1.6,,71,
108,서울,2025-07-26 09:00,31.3,,,,2.8,,64,
108,서울,2025-07-26 10:00,32.7,,,,2.5,,61,
108,서울,2025-07-26 11:00,33.8,,,,1.3,,56,
108,서울,2025-07-26 12:00,34.9,,,,2.2,,55,
108,서울,2025-07-26 13:00,35,,,,2.3,,53,
108,서울,2025-07-26 14:00,35.5,,,,2.2,,47,
108,서울,2025-07-26 15:00,35.8,,,,2.3,,49,
108,서울,2025-07-26 16:00,36.2,,,,1,,48,
108,서울,2025-07-26 17:00,37,,,,1.2,,46,
108,서울,2025-07-26 18:00,36.7,,,,1.6,,51,
108,서울,2025-07-26 19:00,35.1,,,,3.2,,48,
108,서울,2025-07-26 20:00,34,,,,1.5,,55,
108,서울,2025-07-26 21:00,32.9,,,,1.4,,61,
108,서울,2025-07-26 22:00,32.2,,,,.5,,63,
108,서울,2025-07-26 23:00,31.5,,,,.7,,65,
108,서울,2025-07-27 00:00,31.1,,,,1,,66,
108,서울,2025-07-27 01:00,30.5,,,,1.2,,67,
108,서울,2025-07-27 02:00,29.7,,,,1.4,,71,
108,서울,2025-07-27 03:00,29.3,,,,1.5,,72,
108,서울,2025-07-27 04:00,28.9,,,,1.5,,73,
108,서울,2025-07-27 05:00,28.6,,,,1.6,,75,
108,서울,2025-07-27 06:00,28.3,,,,1.2,,76,
108,서울,2025-07-27 07:00,28.6,,,,2.1,,76,
108,서울,2025-07-27 08:00,30.3,,,,1.9,,67,
108,서울,2025-07-27 09:00,31.8,,,,2.6,,61,
108,서울,2025-07-27 10:00,32.8,,,,2.1,,56,
108,서울,2025-07-27 11:00,34,,,,2.2,,53,
108,서울,2025-07-27 12:00,35,,,,2,,51,
108,서울,2025-07-27 13:00,35.9,,,,1.6,,46,
108,서울,2025-07-27 14:00,36.7,,,,2.6,,44,
108,서울,2025-07-27 15:00,37.3,,,,2.3,,43,
108,서울,2025-07-27 16:00,37.6,,,,2.2,,41,
108,서울,2025-07-27 17:00,36.8,,,,2,,46,
108,서울,2025-07-27 18:00,36.5,,,,2.9,,52,
108,서울,2025-07-27 19:00,35.3,,,,2.5,,56,
108,서울,2025-07-27 20:00,33.8,,,,2,,61,
108,서울,2025-07-27 21:00,32.7,,,,1.4,,69,
108,서울,2025-07-27 22:00,32.2,,,,1.1,,71,
108,서울,2025-07-27 23:00,31.7,,,,2.3,,74,
108,서울,2025-07-28 00:00,31.2,,,,2.9,,75,
108,서울,2025-07-28 01:00,30.7,,,,1.7,,76,
108,서울,2025-07-28 02:00,30.2,,,,1.6,,78,
108,서울,2025-07-28 03:00,29.8,,,,1.1,,79,
108,서울,2025-07-28 04:00,29.4,,,,1.3,,79,
108,서울,2025-07-28 05:00,29.1,,,,.7,,81,
108,서울,2025-07-28 06:00,28.9,,,,.7,,82,
108,서울,2025-07-28 07:00,29.2,,,,1,,81,
108,서울,2025-07-28 08:00,30.5,,,,1.3,,79,
108,서울,2025-07-28 09:00,31.7,,,,1.7,,68,
108,서울,2025-07-28 10:00,33.1,,,,2.3,,62,
108,서울,2025-07-28 11:00,34,,,,1.7,,58,
108,서울,2025-07-28 12:00,34.7,,,,2.5,,58,
108,서울,2025-07-28 13:00,35.2,,,,2.8,,53,
108,서울,2025-07-28 14:00,35.9,,,,3.1,,52,
108,서울,2025-07-28 15:00,36,,,,3,,53,
108,서울,2025-07-28 16:00,36.3,,,,2.5,,49,
108,서울,2025-07-28 17:00,36.3,,,,2.6,,51,
108,서울,2025-07-28 18:00,35.2,,,,3.1,,56,
108,서울,2025-07-28 19:00,34,,,,2.8,,61,
108,서울,2025-07-28 20:00,32.3,,,,2.8,,66,
108,서울,2025-07-28 21:00,31.3,,,,2.1,,69,
108,서울,2025-07-28 22:00,30.8,,,,2.2,,69,
108,서울,2025-07-28 23:00,30.3,,,,2,,72,
108,서울,2025-07-29 00:00,30,,,,1.4,,73,
108,서울,2025-07-29 01:00,29.5,,,,2.1,,76,
108,서울,2025-07-29 02:00,29,,,,.8,,76,
108,서울,2025-07-29 03:00,28.7,,,,.8,,76,
108,서울,2025-07-29 04:00,28.2,,,,1.6,,75,
108,서울,2025-07-29 05:00,27.9,,,,1.7,,78,
108,서울,2025-07-29 06:00,27.6,,,,2.2,,78,
108,서울,2025-07-29 07:00,27.9,,,,2.6,,77,
108,서울,2025-07-29 08:00,29.7,,,,2.6,,68,
108,서울,2025-07-29 09:00,31.5,,,,2.3,,65,
108,서울,2025-07-29 10:00,32.9,,,,2.1,,60,
108,서울,2025-07-29 11:00,33,,,,1.7,,59,
108,서울,2025-07-29 12:00,34.2,,,,2,,56,
108,서울,2025-07-29 13:00,35.6,,,,2.6,,53,
108,서울,2025-07-29 14:00,36.3,,,,2.1,,50,
108,서울,2025-07-29 15:00,36.1,,,,2.5,,50,
108,서울,2025-07-29 16:00,35.5,,,,2,,52,
108,서울,2025-07-29 17:00,35.9,,,,2.6,,53,
108,서울,2025-07-29 18:00,34.9,,,,3,,56,
108,서울,2025-07-29 19:00,34,,,,2.3,,61,
108,서울,2025-07-29 20:00,32.9,,,,2.1,,63,
108,서울,2025-07-29 21:00,32.3,,,,2,,64,
108,서울,2025-07-29 22:00,31.7,,,,3,,59,
108,서울,2025-07-29 23:00,31,,,,2,,63,
108,서울,2025-07-30 00:00,30.4,,,,1.8,,67,
108,서울,2025-07-30 01:00,30,,,,.9,,68,
108,서울,2025-07-30 02:00,29.7,,,,1,,69,
108,서울,2025-07-30 03:00,29.3,,,,1,,72,
108,서울,2025-07-30 04:00,29,,,,1.3,,74,
108,서울,2025-07-30 05:00,28.4,,,,2.1,,77,
108,서울,2025-07-30 06:00,28.3,,,,2.1,,79,
108,서울,2025-07-30 07:00,28.9,,,,1,,74,
108,서울,2025-07-30 08:00,30.3,,,,1.5,,73,
108,서울,2025-07-30 09:00,31.8,,,,1.6,,65,
108,서울,2025-07-30 10:00,32.9,,,,2,,62,
108,서울,2025-07-30 11:00,33.4,,,,2.9,,59,
108,서울,2025-07-30 12:00,34.3,,,,1.8,,54,
108,서울,2025-07-30 13:00,34.8,,,,2.6,,54,
108,서울,2025-07-30 14:00,35.5,,,,2,,51,
108,서울,2025-07-30 15:00,35.8,,,,2.4,,49,
108,서울,2025-07-30 16:00,35.3,,,,2.2,,46,
108,서울,2025-07-30 17:00,35.3,,,,2.1,,41,
108,서울,2025-07-30 18:00,34.1,,,,2.2,,59,
108,서울,2025-07-30 19:00,33.5,,,,.9,,59,
108,서울,2025-07-30 20:00,32.7,,,,1.9,,65,
108,서울,2025-07-30 21:00,32.2,,,,.9,,65,
108,서울,2025-07-30 22:00,31.7,,,,1.2,,68,
108,서울,2025-07-30 23:00,31.1,,,,1.6,,59,
108,서울,2025-07-31 00:00,30.7,,,,2.3,,60,
108,서울,2025-07-31 01:00,30.5,,,,2,,60,
108,서울,2025-07-31 02:00,30.1,,,,1.9,,62,
108,서울,2025-07-31 03:00,29.9,,,,1.8,,63,
108,서울,2025-07-31 04:00,29.9,,,,1.6,,64,
108,서울,2025-07-31 05:00,29.6,,,,2.4,,66,
108,서울,2025-07-31 06:00,29.4,,,,2.4,,67,
108,서울,2025-07-31 07:00,29.4,,,,1.7,,68,
108,서울,2025-07-31 08:00,29.6,,,,1.9,,67,
108,서울,2025-07-31 09:00,30,,,,.9,,67,
108,서울,2025-07-31 10:00,31.3,,,,2.3,,64,
108,서울,2025-07-31 11:00,32.3,,,,1.4,,59,
108,서울,2025-07-31 12:00,32.6,,,,1.5,,57,
108,서울,2025-07-31 13:00,33.4,,,,1.6,,54,
108,서울,2025-07-31 14:00,34,,,,1.6,,53,
108,서울,2025-07-31 15:00,33.8,,,,2.3,,50,
108,서울,2025-07-31 16:00,32.5,,,,3.4,,61,
108,서울,2025-07-31 17:00,32.7,,,,1.8,,51,
108,서울,2025-07-31 18:00,32.1,,,,2.7,,63,
108,서울,2025-07-31 19:00,31.1,,,,2.2,,65,
108,서울,2025-07-31 20:00,30.6,,,,1.9,,65,
108,서울,2025-07-31 21:00,30.2,,,,2,,66,
108,서울,2025-07-31 22:00,29.9,,,,1.5,,68,
108,서울,2025-07-31 23:00,29.8,,,,1.2,,66,
108,서울,2025-08-01 00:00,29.3,,,,1.6,,65,
108,서울,2025-08-01 01:00,29,,,,1.8,,70,
108,서울,2025-08-01 02:00,28.8,,,,1.4,,71,
108,서울,2025-08-01 03:00,28.6,,,,1.3,,71,
108,서울,2025-08-01 04:00,28.2,,,,1.9,,72,
108,서울,2025-08-01 05:00,28,,,,1.7,,74,
108,서울,2025-08-01 06:00,27.8,,,,1.6,,77,
108,서울,2025-08-01 07:00,28,,,,1.8,,77,
108,서울,2025-08-01 08:00,29.4,,,,2,,68,
108,서울,2025-08-01 09:00,30.9,,,,1.8,,66,
108,서울,2025-08-01 10:00,32.7,,,,1.7,,60,
108,서울,2025-08-01 11:00,34.2,,,,1.9,,56,
108,서울,2025-08-01 12:00,34.6,,,,1.4,,52,
108,서울,2025-08-01 13:00,34.5,,,,1.7,,54,
108,서울,2025-08-01 14:00,34.6,,,,2.1,,51,
108,서울,2025-08-01 15:00,33.9,,,,2.6,,55,
108,서울,2025-08-01 16:00,33.7,,0,,2.4,,59,
108,서울,2025-08-01 17:00,33,,,9,3.1,,63,
108,서울,2025-08-01 18:00,32.1,,,9,3.2,,66,
108,서울,2025-08-01 19:00,31.4,,,9,2.5,,68,
108,서울,2025-08-01 20:00,30.8,,,9,.7,,72,
108,서울,2025-08-01 21:00,30.4,,,9,.9,,74,
108,서울,2025-08-01 22:00,30,,,9,.8,,75,
108,서울,2025-08-01 23:00,29.7,,,9,1,,75,
108,서울,2025-08-02 00:00,29.5,,,9,1,,74,
108,서울,2025-08-02 01:00,29.2,,,,1.7,,75,
108,서울,2025-08-02 02:00,28.7,,,,1.4,,73,
108,서울,2025-08-02 03:00,28.4,,,,1.1,,76,
108,서울,2025-08-02 04:00,28,,,,1.8,,74,
108,서울,2025-08-02 05:00,27.6,,,,1.4,,76,
108,서울,2025-08-02 06:00,27.4,,,,.6,,77,
108,서울,2025-08-02 07:00,27.5,,,,1.2,,76,
108,서울,2025-08-02 08:00,28.5,,,,2.6,,76,
108,서울,2025-08-02 09:00,30.1,,,,.9,,71,
108,서울,2025-08-02 10:00,31.2,,,,1.3,,67,
108,서울,2025-08-02 11:00,32.5,,,,1.7,,62,
108,서울,2025-08-02 12:00,33.9,,,,1.9,,57,
108,서울,2025-08-02 13:00,33.5,,,,2.9,,60,
108,서울,2025-08-02 14:00,34.5,,,,2.6,,54,
108,서울,2025-08-02 15:00,35,,,,1.6,,49,
108,서울,2025-08-02 16:00,36.2,,,,2.3,,47,
108,서울,2025-08-02 17:00,35.2,,,,2.6,,48,
108,서울,2025-08-02 18:00,34.8,,,,2.3,,47,
108,서울,2025-08-02 19:00,33.3,,,,2.7,,53,
108,서울,2025-08-02 20:00,31.6,,,,2,,56,
108,서울,2025-08-02 21:00,30.6,,,,2.2,,58,
108,서울,2025-08-02 22:00,30,,,,1.8,,61,
108,서울,2025-08-02 23:00,29.7,,,,1.3,,62,
108,서울,2025-08-03 00:00,29.2,,,,.2,,62,
108,서울,2025-08-03 01:00,28.9,,,,.6,,63,
108,서울,2025-08-03 02:00,28.5,,,,.8,,67,
108,서울,2025-08-03 03:00,28.2,,,,.9,,67,
108,서울,2025-08-03 04:00,27.9,,,,.7,,68,
108,서울,2025-08-03 05:00,27.7,,,,1.1,,71,
108,서울,2025-08-03 06:00,27.5,,,,.8,,75,
108,서울,2025-08-03 07:00,27.8,,,,1.7,,76,
108,서울,2025-08-03 08:00,28.3,,,,2,,76,
108,서울,2025-08-03 09:00,29,,,,1.5,,74,
108,서울,2025-08-03 10:00,29.8,,,,2.2,,70,
108,서울,2025-08-03 11:00,31.1,,,,2.5,,61,
108,서울,2025-08-03 12:00,31.3,,,,2,,64,
108,서울,2025-08-03 13:00,32,,,,2.4,,58,
108,서울,2025-08-03 14:00,32.4,,,,1.7,,58,
108,서울,2025-08-03 15:00,32.1,,,,3.1,,59,
108,서울,2025-08-03 16:00,31.5,,,,1.3,,62,
108,서울,2025-08-03 17:00,30.9,,0,,2.9,,59,
108,서울,2025-08-03 18:00,30.1,,0,,3,,52,
108,서울,2025-08-03 19:00,28.7,,0,,1.9,,63,
108,서울,2025-08-03 20:00,28.2,,0,,1.4,,69,
108,서울,2025-08-03 21:00,28,,0,,2.7,,72,
108,서울,2025-08-03 22:00,27,,0,,3.7,,68,
108,서울,2025-08-03 23:00,25.4,,.1,,3.4,,80,
108,서울,2025-08-04 00:00,24,,1.2,,3.5,,89,
108,서울,2025-08-04 01:00,23.8,,.8,,2.9,,92,
108,서울,2025-08-04 02:00,23.9,,.2,,4.1,,92,
108,서울,2025-08-04 03:00,24,,0,,2.8,,90,
108,서울,2025-08-04 04:00,24,,0,,3.1,,90,
108,서울,2025-08-04 05:00,23.8,,.3,,1.8,,94,
108,서울,2025-08-04 06:00,23.8,,.6,,2.3,,93,
108,서울,2025-08-04 07:00,24,,,9,2,,92,
108,서울,2025-08-04 08:00,24.5,,,9,2.4,,91,
108,서울,2025-08-04 09:00,26,,,9,1.6,,86,
108,서울,2025-08-04 10:00,27.6,,,9,1.4,,81,
108,서울,2025-08-04 11:00,28.8,,,9,1.1,,74,
108,서울,2025-08-04 12:00,29.7,,,9,1.3,,72,
108,서울,2025-08-04 13:00,30.8,,,9,1.9,,67,
108,서울,2025-08-04 14:00,31.5,,,9,1.1,,67,
108,서울,2025-08-04 15:00,32.5,,,9,2.4,,61,
108,서울,2025-08-04 16:00,33.2,,,9,2.4,,55,
108,서울,2025-08-04 17:00,33.6,,,9,2.1,,55,
108,서울,2025-08-04 18:00,32.3,,,9,3.4,,62,
108,서울,2025-08-04 19:00,30.4,,,9,3.2,,65,
108,서울,2025-08-04 20:00,29.6,,,9,1.8,,66,
108,서울,2025-08-04 21:00,28.9,,,9,1.8,,67,
108,서울,2025-08-04 22:00,28.5,,,9,1.4,,70,
108,서울,2025-08-04 23:00,28.2,,,9,1.7,,71,
108,서울,2025-08-05 00:00,27.8,,,9,2.4,,73,
108,서울,2025-08-05 01:00,27.4,,,,.7,,74,
108,서울,2025-08-05 02:00,27,,,,.8,,77,
108,서울,2025-08-05 03:00,26.6,,,,1.2,,76,
108,서울,2025-08-05 04:00,26.3,,,,1.6,,78,
108,서울,2025-08-05 05:00,25.7,,,,1.9,,83,
108,서울,2025-08-05 06:00,25.4,,,,1.4,,83,
108,서울,2025-08-05 07:00,25.5,,,,.9,,82,
108,서울,2025-08-05 08:00,26.3,,,,2.1,,80,
108,서울,2025-08-05 09:00,28.1,,,,2,,72,
108,서울,2025-08-05 10:00,29.3,,,,2.3,,67,
108,서울,2025-08-05 11:00,30.5,,,,2.8,,61,
108,서울,2025-08-05 12:00,31.7,,,,3,,56,
108,서울,2025-08-05 13:00,32.3,,,,3.2,,53,
108,서울,2025-08-05 14:00,32.5,,,,4,,54,
108,서울,2025-08-05 15:00,33.4,,,,3.8,,47,
108,서울,2025-08-05 16:00,33.2,,,,2.8,,50,
108,서울,2025-08-05 17:00,31.7,,,,3.6,,57,
108,서울,2025-08-05 18:00,30.9,,,,2.5,,60,
108,서울,2025-08-05 19:00,29.8,,,,3,,66,
108,서울,2025-08-05 20:00,29,,,,2.1,,70,
108,서울,2025-08-05 21:00,28.6,,,,2.6,,71,
108,서울,2025-08-05 22:00,28.2,,,,1.9,,73,
108,서울,2025-08-05 23:00,28.1,,,,1.4,,73,
108,서울,2025-08-06 00:00,28.1,,,,2.2,,74,
108,서울,2025-08-06 01:00,27.9,,,,2.2,,75,
108,서울,2025-08-06 02:00,27.8,,,,2.7,,78,
108,서울,2025-08-06 03:00,27.6,,.7,,2.9,,85,
108,서울,2025-08-06 04:00,27,,3,,4,,92,
108,서울,2025-08-06 05:00,27.1,,1.9,,3.9,,94,
108,서울,2025-08-06 06:00,27.3,,0,,4.7,,91,
108,서울,2025-08-06 07:00,27.5,,,9,3.1,,90,
108,서울,2025-08-06 08:00,27.9,,,9,3.4,,89,
108,서울,2025-08-06 09:00,27.9,,.5,,3.8,,91,
108,서울,2025-08-06 10:00,28.6,,.1,,4.6,,86,
108,서울,2025-08-06 11:00,29.3,,,9,4.8,,80,
108,서울,2025-08-06 12:00,28.8,,0,,2.6,,82,
108,서울,2025-08-06 13:00,28.8,,0,,4,,84,
108,서울,2025-08-06 14:00,27.6,,4,,3.9,,91,
108,서울,2025-08-06 15:00,27,,7.2,,3,,94,
108,서울,2025-08-06 16:00,26.6,,2.5,,2.9,,94,
108,서울,2025-08-06 17:00,26.1,,2,,2.9,,92,
108,서울,2025-08-06 18:00,26.5,,.1,,2.3,,89,
108,서울,2025-08-06 19:00,26.7,,,9,2.4,,86,
108,서울,2025-08-06 20:00,26.1,,,9,2.3,,87,
108,서울,2025-08-06 21:00,25.8,,,9,2.8,,90,
108,서울,2025-08-06 22:00,25.8,,,9,2.8,,89,
108,서울,2025-08-06 23:00,25.9,,,9,2.3,,89,
108,서울,2025-08-07 00:00,26,,,9,2.2,,90,
108,서울,2025-08-07 01:00,26,,,,3,,90,
108,서울,2025-08-07 02:00,26,,,,3.7,,90,
108,서울,2025-08-07 03:00,25.9,,,,2.5,,90,
108,서울,2025-08-07 04:00,25.8,,,,2.9,,89,
108,서울,2025-08-07 05:00,25.6,,,,2.6,,89,
108,서울,2025-08-07 06:00,25.5,,,,2,,88,
108,서울,2025-08-07 07:00,25.6,,,,1.8,,88,
